idx,case_idx,key,mixture_id,target_source,mixture_relpath,target_relpath,enrollment_relpath
2837,0,446o031a_1.6413_052o020o_-1.6413_446o0310,446o031a_1.6413_052o020o_-1.6413,s1,tt/mix/446o031a_1.6413_052o020o_-1.6413.wav,tt/s1/446o031a_1.6413_052o020o_-1.6413.wav,wsj0/si_et_05_8k/446/446o0310.wav
2837,1,446o031a_1.6413_052o020o_-1.6413_052o0201,446o031a_1.6413_052o020o_-1.6413,s2,tt/mix/446o031a_1.6413_052o020o_-1.6413.wav,tt/s2/446o031a_1.6413_052o020o_-1.6413.wav,wsj0/si_dt_05_8k/052/052o0201.wav
2838,0,447c0201_1.2482_422o030v_-1.2482_447o030y,447c0201_1.2482_422o030v_-1.2482,s1,tt/mix/447c0201_1.2482_422o030v_-1.2482.wav,tt/s1/447c0201_1.2482_422o030v_-1.2482.wav,wsj0/si_et_05_8k/447/447o030y.wav
2838,1,447c0201_1.2482_422o030v_-1.2482_422o0306,447c0201_1.2482_422o030v_-1.2482,s2,tt/mix/447c0201_1.2482_422o030v_-1.2482.wav,tt/s2/447c0201_1.2482_422o030v_-1.2482.wav,wsj0/si_dt_05_8k/422/422o0306.wav
2839,0,447c0202_0.85094_050c010h_-0.85094_447c020c,447c0202_0.85094_050c010h_-0.85094,s1,tt/mix/447c0202_0.85094_050c010h_-0.85094.wav,tt/s1/447c0202_0.85094_050c010h_-0.85094.wav,wsj0/si_et_05_8k/447/447c020c.wav
2839,1,447c0202_0.85094_050c010h_-0.85094_050c010b,447c0202_0.85094_050c010h_-0.85094,s2,tt/mix/447c0202_0.85094_050c010h_-0.85094.wav,tt/s2/447c0202_0.85094_050c010h_-0.85094.wav,wsj0/si_dt_05_8k/050/050c010b.wav
2840,0,447c0203_0.5732_050o0202_-0.5732_447c020d,447c0203_0.5732_050o0202_-0.5732,s1,tt/mix/447c0203_0.5732_050o0202_-0.5732.wav,tt/s1/447c0203_0.5732_050o0202_-0.5732.wav,wsj0/si_et_05_8k/447/447c020d.wav
2840,1,447c0203_0.5732_050o0202_-0.5732_050o020j,447c0203_0.5732_050o0202_-0.5732,s2,tt/mix/447c0203_0.5732_050o0202_-0.5732.wav,tt/s2/447c0203_0.5732_050o0202_-0.5732.wav,wsj0/si_dt_05_8k/050/050o020j.wav
2841,0,447c0203_0.87169_22hc010g_-0.87169_447o030j,447c0203_0.87169_22hc010g_-0.87169,s1,tt/mix/447c0203_0.87169_22hc010g_-0.87169.wav,tt/s1/447c0203_0.87169_22hc010g_-0.87169.wav,wsj0/si_et_05_8k/447/447o030j.wav
2841,1,447c0203_0.87169_22hc010g_-0.87169_22ho010l,447c0203_0.87169_22hc010g_-0.87169,s2,tt/mix/447c0203_0.87169_22hc010g_-0.87169.wav,tt/s2/447c0203_0.87169_22hc010g_-0.87169.wav,wsj0/si_dt_05_8k/22h/22ho010l.wav
2842,0,447c0203_1.5593_423o030v_-1.5593_447o030j,447c0203_1.5593_423o030v_-1.5593,s1,tt/mix/447c0203_1.5593_423o030v_-1.5593.wav,tt/s1/447c0203_1.5593_423o030v_-1.5593.wav,wsj0/si_et_05_8k/447/447o030j.wav
2842,1,447c0203_1.5593_423o030v_-1.5593_423o030x,447c0203_1.5593_423o030v_-1.5593,s2,tt/mix/447c0203_1.5593_423o030v_-1.5593.wav,tt/s2/447c0203_1.5593_423o030v_-1.5593.wav,wsj0/si_dt_05_8k/423/423o030x.wav
2843,0,447c0204_0.72006_051c010e_-0.72006_447c0202,447c0204_0.72006_051c010e_-0.72006,s1,tt/mix/447c0204_0.72006_051c010e_-0.72006.wav,tt/s1/447c0204_0.72006_051c010e_-0.72006.wav,wsj0/si_et_05_8k/447/447c0202.wav
2843,1,447c0204_0.72006_051c010e_-0.72006_051c010x,447c0204_0.72006_051c010e_-0.72006,s2,tt/mix/447c0204_0.72006_051c010e_-0.72006.wav,tt/s2/447c0204_0.72006_051c010e_-0.72006.wav,wsj0/si_dt_05_8k/051/051c010x.wav
2844,0,447c0204_1.0419_420o030c_-1.0419_447c0217,447c0204_1.0419_420o030c_-1.0419,s1,tt/mix/447c0204_1.0419_420o030c_-1.0419.wav,tt/s1/447c0204_1.0419_420o030c_-1.0419.wav,wsj0/si_et_05_8k/447/447c0217.wav
2844,1,447c0204_1.0419_420o030c_-1.0419_420o030l,447c0204_1.0419_420o030c_-1.0419,s2,tt/mix/447c0204_1.0419_420o030c_-1.0419.wav,tt/s2/447c0204_1.0419_420o030c_-1.0419.wav,wsj0/si_dt_05_8k/420/420o030l.wav
2845,0,447c0205_0.95743_440o0310_-0.95743_447o0306,447c0205_0.95743_440o0310_-0.95743,s1,tt/mix/447c0205_0.95743_440o0310_-0.95743.wav,tt/s1/447c0205_0.95743_440o0310_-0.95743.wav,wsj0/si_et_05_8k/447/447o0306.wav
2845,1,447c0205_0.95743_440o0310_-0.95743_440c0212,447c0205_0.95743_440o0310_-0.95743,s2,tt/mix/447c0205_0.95743_440o0310_-0.95743.wav,tt/s2/447c0205_0.95743_440o0310_-0.95743.wav,wsj0/si_et_05_8k/440/440c0212.wav
2846,0,447c0205_1.1068_420o030z_-1.1068_447o0312,447c0205_1.1068_420o030z_-1.1068,s1,tt/mix/447c0205_1.1068_420o030z_-1.1068.wav,tt/s1/447c0205_1.1068_420o030z_-1.1068.wav,wsj0/si_et_05_8k/447/447o0312.wav
2846,1,447c0205_1.1068_420o030z_-1.1068_420c0206,447c0205_1.1068_420o030z_-1.1068,s2,tt/mix/447c0205_1.1068_420o030z_-1.1068.wav,tt/s2/447c0205_1.1068_420o030z_-1.1068.wav,wsj0/si_dt_05_8k/420/420c0206.wav
2847,0,447c0205_2.2338_441o0314_-2.2338_447c020v,447c0205_2.2338_441o0314_-2.2338,s1,tt/mix/447c0205_2.2338_441o0314_-2.2338.wav,tt/s1/447c0205_2.2338_441o0314_-2.2338.wav,wsj0/si_et_05_8k/447/447c020v.wav
2847,1,447c0205_2.2338_441o0314_-2.2338_441o030x,447c0205_2.2338_441o0314_-2.2338,s2,tt/mix/447c0205_2.2338_441o0314_-2.2338.wav,tt/s2/447c0205_2.2338_441o0314_-2.2338.wav,wsj0/si_et_05_8k/441/441o030x.wav
2848,0,447c0205_2.4995_420c0214_-2.4995_447o030c,447c0205_2.4995_420c0214_-2.4995,s1,tt/mix/447c0205_2.4995_420c0214_-2.4995.wav,tt/s1/447c0205_2.4995_420c0214_-2.4995.wav,wsj0/si_et_05_8k/447/447o030c.wav
2848,1,447c0205_2.4995_420c0214_-2.4995_420o0308,447c0205_2.4995_420c0214_-2.4995,s2,tt/mix/447c0205_2.4995_420c0214_-2.4995.wav,tt/s2/447c0205_2.4995_420c0214_-2.4995.wav,wsj0/si_dt_05_8k/420/420o0308.wav
2849,0,447c0206_2.0186_22go010y_-2.0186_447o0301,447c0206_2.0186_22go010y_-2.0186,s1,tt/mix/447c0206_2.0186_22go010y_-2.0186.wav,tt/s1/447c0206_2.0186_22go010y_-2.0186.wav,wsj0/si_et_05_8k/447/447o0301.wav
2849,1,447c0206_2.0186_22go010y_-2.0186_22ga010o,447c0206_2.0186_22go010y_-2.0186,s2,tt/mix/447c0206_2.0186_22go010y_-2.0186.wav,tt/s2/447c0206_2.0186_22go010y_-2.0186.wav,wsj0/si_dt_05_8k/22g/22ga010o.wav
2850,0,447c0207_0.10378_051c0105_-0.10378_447o030j,447c0207_0.10378_051c0105_-0.10378,s1,tt/mix/447c0207_0.10378_051c0105_-0.10378.wav,tt/s1/447c0207_0.10378_051c0105_-0.10378.wav,wsj0/si_et_05_8k/447/447o030j.wav
2850,1,447c0207_0.10378_051c0105_-0.10378_051a0504,447c0207_0.10378_051c0105_-0.10378,s2,tt/mix/447c0207_0.10378_051c0105_-0.10378.wav,tt/s2/447c0207_0.10378_051c0105_-0.10378.wav,wsj0/si_dt_05_8k/051/051a0504.wav
2851,0,447c0208_0.0044616_421c0211_-0.0044616_447o030f,447c0208_0.0044616_421c0211_-0.0044616,s1,tt/mix/447c0208_0.0044616_421c0211_-0.0044616.wav,tt/s1/447c0208_0.0044616_421c0211_-0.0044616.wav,wsj0/si_et_05_8k/447/447o030f.wav
2851,1,447c0208_0.0044616_421c0211_-0.0044616_421a0104,447c0208_0.0044616_421c0211_-0.0044616,s2,tt/mix/447c0208_0.0044616_421c0211_-0.0044616.wav,tt/s2/447c0208_0.0044616_421c0211_-0.0044616.wav,wsj0/si_dt_05_8k/421/421a0104.wav
2852,0,447c0208_1.0785_423o030n_-1.0785_447o030g,447c0208_1.0785_423o030n_-1.0785,s1,tt/mix/447c0208_1.0785_423o030n_-1.0785.wav,tt/s1/447c0208_1.0785_423o030n_-1.0785.wav,wsj0/si_et_05_8k/447/447o030g.wav
2852,1,447c0208_1.0785_423o030n_-1.0785_423o030j,447c0208_1.0785_423o030n_-1.0785,s2,tt/mix/447c0208_1.0785_423o030n_-1.0785.wav,tt/s2/447c0208_1.0785_423o030n_-1.0785.wav,wsj0/si_dt_05_8k/423/423o030j.wav
2853,0,447c0208_2.4533_446c0214_-2.4533_447o030o,447c0208_2.4533_446c0214_-2.4533,s1,tt/mix/447c0208_2.4533_446c0214_-2.4533.wav,tt/s1/447c0208_2.4533_446c0214_-2.4533.wav,wsj0/si_et_05_8k/447/447o030o.wav
2853,1,447c0208_2.4533_446c0214_-2.4533_446o0305,447c0208_2.4533_446c0214_-2.4533,s2,tt/mix/447c0208_2.4533_446c0214_-2.4533.wav,tt/s2/447c0208_2.4533_446c0214_-2.4533.wav,wsj0/si_et_05_8k/446/446o0305.wav
2854,0,447c0209_1.1383_22ga0101_-1.1383_447o030w,447c0209_1.1383_22ga0101_-1.1383,s1,tt/mix/447c0209_1.1383_22ga0101_-1.1383.wav,tt/s1/447c0209_1.1383_22ga0101_-1.1383.wav,wsj0/si_et_05_8k/447/447o030w.wav
2854,1,447c0209_1.1383_22ga0101_-1.1383_22go010t,447c0209_1.1383_22ga0101_-1.1383,s2,tt/mix/447c0209_1.1383_22ga0101_-1.1383.wav,tt/s2/447c0209_1.1383_22ga0101_-1.1383.wav,wsj0/si_dt_05_8k/22g/22go010t.wav
2855,0,447c020a_0.07795_441o030r_-0.07795_447c0201,447c020a_0.07795_441o030r_-0.07795,s1,tt/mix/447c020a_0.07795_441o030r_-0.07795.wav,tt/s1/447c020a_0.07795_441o030r_-0.07795.wav,wsj0/si_et_05_8k/447/447c0201.wav
2855,1,447c020a_0.07795_441o030r_-0.07795_441c020r,447c020a_0.07795_441o030r_-0.07795,s2,tt/mix/447c020a_0.07795_441o030r_-0.07795.wav,tt/s2/447c020a_0.07795_441o030r_-0.07795.wav,wsj0/si_et_05_8k/441/441c020r.wav
2856,0,447c020a_0.25387_050a050h_-0.25387_447c020d,447c020a_0.25387_050a050h_-0.25387,s1,tt/mix/447c020a_0.25387_050a050h_-0.25387.wav,tt/s1/447c020a_0.25387_050a050h_-0.25387.wav,wsj0/si_et_05_8k/447/447c020d.wav
2856,1,447c020a_0.25387_050a050h_-0.25387_050c010x,447c020a_0.25387_050a050h_-0.25387,s2,tt/mix/447c020a_0.25387_050a050h_-0.25387.wav,tt/s2/447c020a_0.25387_050a050h_-0.25387.wav,wsj0/si_dt_05_8k/050/050c010x.wav
2857,0,447c020a_1.0193_442o030l_-1.0193_447c020y,447c020a_1.0193_442o030l_-1.0193,s1,tt/mix/447c020a_1.0193_442o030l_-1.0193.wav,tt/s1/447c020a_1.0193_442o030l_-1.0193.wav,wsj0/si_et_05_8k/447/447c020y.wav
2857,1,447c020a_1.0193_442o030l_-1.0193_442c0207,447c020a_1.0193_442o030l_-1.0193,s2,tt/mix/447c020a_1.0193_442o030l_-1.0193.wav,tt/s2/447c020a_1.0193_442o030l_-1.0193.wav,wsj0/si_et_05_8k/442/442c0207.wav
2858,0,447c020b_1.6057_440c0205_-1.6057_447o0306,447c020b_1.6057_440c0205_-1.6057,s1,tt/mix/447c020b_1.6057_440c0205_-1.6057.wav,tt/s1/447c020b_1.6057_440c0205_-1.6057.wav,wsj0/si_et_05_8k/447/447o0306.wav
2858,1,447c020b_1.6057_440c0205_-1.6057_440c0203,447c020b_1.6057_440c0205_-1.6057,s2,tt/mix/447c020b_1.6057_440c0205_-1.6057.wav,tt/s2/447c020b_1.6057_440c0205_-1.6057.wav,wsj0/si_et_05_8k/440/440c0203.wav
2859,0,447c020c_0.65774_422c0205_-0.65774_447o030w,447c020c_0.65774_422c0205_-0.65774,s1,tt/mix/447c020c_0.65774_422c0205_-0.65774.wav,tt/s1/447c020c_0.65774_422c0205_-0.65774.wav,wsj0/si_et_05_8k/447/447o030w.wav
2859,1,447c020c_0.65774_422c0205_-0.65774_422a010k,447c020c_0.65774_422c0205_-0.65774,s2,tt/mix/447c020c_0.65774_422c0205_-0.65774.wav,tt/s2/447c020c_0.65774_422c0205_-0.65774.wav,wsj0/si_dt_05_8k/422/422a010k.wav
2860,0,447c020d_0.98188_421c020p_-0.98188_447c0213,447c020d_0.98188_421c020p_-0.98188,s1,tt/mix/447c020d_0.98188_421c020p_-0.98188.wav,tt/s1/447c020d_0.98188_421c020p_-0.98188.wav,wsj0/si_et_05_8k/447/447c0213.wav
2860,1,447c020d_0.98188_421c020p_-0.98188_421a010c,447c020d_0.98188_421c020p_-0.98188,s2,tt/mix/447c020d_0.98188_421c020p_-0.98188.wav,tt/s2/447c020d_0.98188_421c020p_-0.98188.wav,wsj0/si_dt_05_8k/421/421a010c.wav
2861,0,447c020d_1.1143_421o030u_-1.1143_447o0312,447c020d_1.1143_421o030u_-1.1143,s1,tt/mix/447c020d_1.1143_421o030u_-1.1143.wav,tt/s1/447c020d_1.1143_421o030u_-1.1143.wav,wsj0/si_et_05_8k/447/447o0312.wav
2861,1,447c020d_1.1143_421o030u_-1.1143_421a010s,447c020d_1.1143_421o030u_-1.1143,s2,tt/mix/447c020d_1.1143_421o030u_-1.1143.wav,tt/s2/447c020d_1.1143_421o030u_-1.1143.wav,wsj0/si_dt_05_8k/421/421a010s.wav
2862,0,447c020d_2.4499_052c010d_-2.4499_447c020f,447c020d_2.4499_052c010d_-2.4499,s1,tt/mix/447c020d_2.4499_052c010d_-2.4499.wav,tt/s1/447c020d_2.4499_052c010d_-2.4499.wav,wsj0/si_et_05_8k/447/447c020f.wav
2862,1,447c020d_2.4499_052c010d_-2.4499_052c010v,447c020d_2.4499_052c010d_-2.4499,s2,tt/mix/447c020d_2.4499_052c010d_-2.4499.wav,tt/s2/447c020d_2.4499_052c010d_-2.4499.wav,wsj0/si_dt_05_8k/052/052c010v.wav
2863,0,447c020e_0.50024_446o030u_-0.50024_447c0205,447c020e_0.50024_446o030u_-0.50024,s1,tt/mix/447c020e_0.50024_446o030u_-0.50024.wav,tt/s1/447c020e_0.50024_446o030u_-0.50024.wav,wsj0/si_et_05_8k/447/447c0205.wav
2863,1,447c020e_0.50024_446o030u_-0.50024_446o030k,447c020e_0.50024_446o030u_-0.50024,s2,tt/mix/447c020e_0.50024_446o030u_-0.50024.wav,tt/s2/447c020e_0.50024_446o030u_-0.50024.wav,wsj0/si_et_05_8k/446/446o030k.wav
2864,0,447c020f_0.48783_442o030h_-0.48783_447o0308,447c020f_0.48783_442o030h_-0.48783,s1,tt/mix/447c020f_0.48783_442o030h_-0.48783.wav,tt/s1/447c020f_0.48783_442o030h_-0.48783.wav,wsj0/si_et_05_8k/447/447o0308.wav
2864,1,447c020f_0.48783_442o030h_-0.48783_442c0206,447c020f_0.48783_442o030h_-0.48783,s2,tt/mix/447c020f_0.48783_442o030h_-0.48783.wav,tt/s2/447c020f_0.48783_442o030h_-0.48783.wav,wsj0/si_et_05_8k/442/442c0206.wav
2865,0,447c020f_0.70166_443c020g_-0.70166_447o0301,447c020f_0.70166_443c020g_-0.70166,s1,tt/mix/447c020f_0.70166_443c020g_-0.70166.wav,tt/s1/447c020f_0.70166_443c020g_-0.70166.wav,wsj0/si_et_05_8k/447/447o0301.wav
2865,1,447c020f_0.70166_443c020g_-0.70166_443c020t,447c020f_0.70166_443c020g_-0.70166,s2,tt/mix/447c020f_0.70166_443c020g_-0.70166.wav,tt/s2/447c020f_0.70166_443c020g_-0.70166.wav,wsj0/si_et_05_8k/443/443c020t.wav
2866,0,447c020f_2.2307_420a010x_-2.2307_447o030k,447c020f_2.2307_420a010x_-2.2307,s1,tt/mix/447c020f_2.2307_420a010x_-2.2307.wav,tt/s1/447c020f_2.2307_420a010x_-2.2307.wav,wsj0/si_et_05_8k/447/447o030k.wav
2866,1,447c020f_2.2307_420a010x_-2.2307_420o0311,447c020f_2.2307_420a010x_-2.2307,s2,tt/mix/447c020f_2.2307_420a010x_-2.2307.wav,tt/s2/447c020f_2.2307_420a010x_-2.2307.wav,wsj0/si_dt_05_8k/420/420o0311.wav
2867,0,447c020g_0.068144_444c020i_-0.068144_447o030l,447c020g_0.068144_444c020i_-0.068144,s1,tt/mix/447c020g_0.068144_444c020i_-0.068144.wav,tt/s1/447c020g_0.068144_444c020i_-0.068144.wav,wsj0/si_et_05_8k/447/447o030l.wav
2867,1,447c020g_0.068144_444c020i_-0.068144_444c020o,447c020g_0.068144_444c020i_-0.068144,s2,tt/mix/447c020g_0.068144_444c020i_-0.068144.wav,tt/s2/447c020g_0.068144_444c020i_-0.068144.wav,wsj0/si_et_05_8k/444/444c020o.wav
2868,0,447c020g_0.68419_445o030a_-0.68419_447c020y,447c020g_0.68419_445o030a_-0.68419,s1,tt/mix/447c020g_0.68419_445o030a_-0.68419.wav,tt/s1/447c020g_0.68419_445o030a_-0.68419.wav,wsj0/si_et_05_8k/447/447c020y.wav
2868,1,447c020g_0.68419_445o030a_-0.68419_445o030h,447c020g_0.68419_445o030a_-0.68419,s2,tt/mix/447c020g_0.68419_445o030a_-0.68419.wav,tt/s2/447c020g_0.68419_445o030a_-0.68419.wav,wsj0/si_et_05_8k/445/445o030h.wav
2869,0,447c020g_1.8208_421o030r_-1.8208_447o030i,447c020g_1.8208_421o030r_-1.8208,s1,tt/mix/447c020g_1.8208_421o030r_-1.8208.wav,tt/s1/447c020g_1.8208_421o030r_-1.8208.wav,wsj0/si_et_05_8k/447/447o030i.wav
2869,1,447c020g_1.8208_421o030r_-1.8208_421c020r,447c020g_1.8208_421o030r_-1.8208,s2,tt/mix/447c020g_1.8208_421o030r_-1.8208.wav,tt/s2/447c020g_1.8208_421o030r_-1.8208.wav,wsj0/si_dt_05_8k/421/421c020r.wav
2870,0,447c020g_2.2915_22gc010l_-2.2915_447o030d,447c020g_2.2915_22gc010l_-2.2915,s1,tt/mix/447c020g_2.2915_22gc010l_-2.2915.wav,tt/s1/447c020g_2.2915_22gc010l_-2.2915.wav,wsj0/si_et_05_8k/447/447o030d.wav
2870,1,447c020g_2.2915_22gc010l_-2.2915_22ga010f,447c020g_2.2915_22gc010l_-2.2915,s2,tt/mix/447c020g_2.2915_22gc010l_-2.2915.wav,tt/s2/447c020g_2.2915_22gc010l_-2.2915.wav,wsj0/si_dt_05_8k/22g/22ga010f.wav
2871,0,447c020h_0.53155_445o030x_-0.53155_447c0214,447c020h_0.53155_445o030x_-0.53155,s1,tt/mix/447c020h_0.53155_445o030x_-0.53155.wav,tt/s1/447c020h_0.53155_445o030x_-0.53155.wav,wsj0/si_et_05_8k/447/447c0214.wav
2871,1,447c020h_0.53155_445o030x_-0.53155_445o030f,447c020h_0.53155_445o030x_-0.53155,s2,tt/mix/447c020h_0.53155_445o030x_-0.53155.wav,tt/s2/447c020h_0.53155_445o030x_-0.53155.wav,wsj0/si_et_05_8k/445/445o030f.wav
2872,0,447c020i_1.1546_052c010n_-1.1546_447c020l,447c020i_1.1546_052c010n_-1.1546,s1,tt/mix/447c020i_1.1546_052c010n_-1.1546.wav,tt/s1/447c020i_1.1546_052c010n_-1.1546.wav,wsj0/si_et_05_8k/447/447c020l.wav
2872,1,447c020i_1.1546_052c010n_-1.1546_052c010w,447c020i_1.1546_052c010n_-1.1546,s2,tt/mix/447c020i_1.1546_052c010n_-1.1546.wav,tt/s2/447c020i_1.1546_052c010n_-1.1546.wav,wsj0/si_dt_05_8k/052/052c010w.wav
2873,0,447c020i_1.6118_444o030l_-1.6118_447o0307,447c020i_1.6118_444o030l_-1.6118,s1,tt/mix/447c020i_1.6118_444o030l_-1.6118.wav,tt/s1/447c020i_1.6118_444o030l_-1.6118.wav,wsj0/si_et_05_8k/447/447o0307.wav
2873,1,447c020i_1.6118_444o030l_-1.6118_444c0209,447c020i_1.6118_444o030l_-1.6118,s2,tt/mix/447c020i_1.6118_444o030l_-1.6118.wav,tt/s2/447c020i_1.6118_444o030l_-1.6118.wav,wsj0/si_et_05_8k/444/444c0209.wav
2874,0,447c020j_0.65203_052c010d_-0.65203_447o030q,447c020j_0.65203_052c010d_-0.65203,s1,tt/mix/447c020j_0.65203_052c010d_-0.65203.wav,tt/s1/447c020j_0.65203_052c010d_-0.65203.wav,wsj0/si_et_05_8k/447/447o030q.wav
2874,1,447c020j_0.65203_052c010d_-0.65203_052a050o,447c020j_0.65203_052c010d_-0.65203,s2,tt/mix/447c020j_0.65203_052c010d_-0.65203.wav,tt/s2/447c020j_0.65203_052c010d_-0.65203.wav,wsj0/si_dt_05_8k/052/052a050o.wav
2875,0,447c020j_1.4913_22ga0109_-1.4913_447c0212,447c020j_1.4913_22ga0109_-1.4913,s1,tt/mix/447c020j_1.4913_22ga0109_-1.4913.wav,tt/s1/447c020j_1.4913_22ga0109_-1.4913.wav,wsj0/si_et_05_8k/447/447c0212.wav
2875,1,447c020j_1.4913_22ga0109_-1.4913_22go010p,447c020j_1.4913_22ga0109_-1.4913,s2,tt/mix/447c020j_1.4913_22ga0109_-1.4913.wav,tt/s2/447c020j_1.4913_22ga0109_-1.4913.wav,wsj0/si_dt_05_8k/22g/22go010p.wav
2876,0,447c020k_0.082782_442c020g_-0.082782_447o030x,447c020k_0.082782_442c020g_-0.082782,s1,tt/mix/447c020k_0.082782_442c020g_-0.082782.wav,tt/s1/447c020k_0.082782_442c020g_-0.082782.wav,wsj0/si_et_05_8k/447/447o030x.wav
2876,1,447c020k_0.082782_442c020g_-0.082782_442c020t,447c020k_0.082782_442c020g_-0.082782,s2,tt/mix/447c020k_0.082782_442c020g_-0.082782.wav,tt/s2/447c020k_0.082782_442c020g_-0.082782.wav,wsj0/si_et_05_8k/442/442c020t.wav
2877,0,447c020k_0.31404_22hc010k_-0.31404_447o030l,447c020k_0.31404_22hc010k_-0.31404,s1,tt/mix/447c020k_0.31404_22hc010k_-0.31404.wav,tt/s1/447c020k_0.31404_22hc010k_-0.31404.wav,wsj0/si_et_05_8k/447/447o030l.wav
2877,1,447c020k_0.31404_22hc010k_-0.31404_22ho010q,447c020k_0.31404_22hc010k_-0.31404,s2,tt/mix/447c020k_0.31404_22hc010k_-0.31404.wav,tt/s2/447c020k_0.31404_22hc010k_-0.31404.wav,wsj0/si_dt_05_8k/22h/22ho010q.wav
2878,0,447c020l_0.54551_050c010s_-0.54551_447c020r,447c020l_0.54551_050c010s_-0.54551,s1,tt/mix/447c020l_0.54551_050c010s_-0.54551.wav,tt/s1/447c020l_0.54551_050c010s_-0.54551.wav,wsj0/si_et_05_8k/447/447c020r.wav
2878,1,447c020l_0.54551_050c010s_-0.54551_050o020f,447c020l_0.54551_050c010s_-0.54551,s2,tt/mix/447c020l_0.54551_050c010s_-0.54551.wav,tt/s2/447c020l_0.54551_050c010s_-0.54551.wav,wsj0/si_dt_05_8k/050/050o020f.wav
2879,0,447c020m_0.77478_051o020w_-0.77478_447o030u,447c020m_0.77478_051o020w_-0.77478,s1,tt/mix/447c020m_0.77478_051o020w_-0.77478.wav,tt/s1/447c020m_0.77478_051o020w_-0.77478.wav,wsj0/si_et_05_8k/447/447o030u.wav
2879,1,447c020m_0.77478_051o020w_-0.77478_051a050v,447c020m_0.77478_051o020w_-0.77478,s2,tt/mix/447c020m_0.77478_051o020w_-0.77478.wav,tt/s2/447c020m_0.77478_051o020w_-0.77478.wav,wsj0/si_dt_05_8k/051/051a050v.wav
2880,0,447c020m_1.2223_053o020v_-1.2223_447c0215,447c020m_1.2223_053o020v_-1.2223,s1,tt/mix/447c020m_1.2223_053o020v_-1.2223.wav,tt/s1/447c020m_1.2223_053o020v_-1.2223.wav,wsj0/si_et_05_8k/447/447c0215.wav
2880,1,447c020m_1.2223_053o020v_-1.2223_053o020x,447c020m_1.2223_053o020v_-1.2223,s2,tt/mix/447c020m_1.2223_053o020v_-1.2223.wav,tt/s2/447c020m_1.2223_053o020v_-1.2223.wav,wsj0/si_dt_05_8k/053/053o020x.wav
2881,0,447c020m_1.4389_22go010h_-1.4389_447c020s,447c020m_1.4389_22go010h_-1.4389,s1,tt/mix/447c020m_1.4389_22go010h_-1.4389.wav,tt/s1/447c020m_1.4389_22go010h_-1.4389.wav,wsj0/si_et_05_8k/447/447c020s.wav
2881,1,447c020m_1.4389_22go010h_-1.4389_22ga010n,447c020m_1.4389_22go010h_-1.4389,s2,tt/mix/447c020m_1.4389_22go010h_-1.4389.wav,tt/s2/447c020m_1.4389_22go010h_-1.4389.wav,wsj0/si_dt_05_8k/22g/22ga010n.wav
2882,0,447c020n_1.281_22go0107_-1.281_447o030e,447c020n_1.281_22go0107_-1.281,s1,tt/mix/447c020n_1.281_22go0107_-1.281.wav,tt/s1/447c020n_1.281_22go0107_-1.281.wav,wsj0/si_et_05_8k/447/447o030e.wav
2882,1,447c020n_1.281_22go0107_-1.281_22ga010h,447c020n_1.281_22go0107_-1.281,s2,tt/mix/447c020n_1.281_22go0107_-1.281.wav,tt/s2/447c020n_1.281_22go0107_-1.281.wav,wsj0/si_dt_05_8k/22g/22ga010h.wav
2883,0,447c020o_0.40427_441o030z_-0.40427_447c020r,447c020o_0.40427_441o030z_-0.40427,s1,tt/mix/447c020o_0.40427_441o030z_-0.40427.wav,tt/s1/447c020o_0.40427_441o030z_-0.40427.wav,wsj0/si_et_05_8k/447/447c020r.wav
2883,1,447c020o_0.40427_441o030z_-0.40427_441c020q,447c020o_0.40427_441o030z_-0.40427,s2,tt/mix/447c020o_0.40427_441o030z_-0.40427.wav,tt/s2/447c020o_0.40427_441o030z_-0.40427.wav,wsj0/si_et_05_8k/441/441c020q.wav
2884,0,447c020o_1.0818_050o0201_-1.0818_447o030b,447c020o_1.0818_050o0201_-1.0818,s1,tt/mix/447c020o_1.0818_050o0201_-1.0818.wav,tt/s1/447c020o_1.0818_050o0201_-1.0818.wav,wsj0/si_et_05_8k/447/447o030b.wav
2884,1,447c020o_1.0818_050o0201_-1.0818_050c0108,447c020o_1.0818_050o0201_-1.0818,s2,tt/mix/447c020o_1.0818_050o0201_-1.0818.wav,tt/s2/447c020o_1.0818_050o0201_-1.0818.wav,wsj0/si_dt_05_8k/050/050c0108.wav
2885,0,447c020o_1.5207_421c020b_-1.5207_447o030a,447c020o_1.5207_421c020b_-1.5207,s1,tt/mix/447c020o_1.5207_421c020b_-1.5207.wav,tt/s1/447c020o_1.5207_421c020b_-1.5207.wav,wsj0/si_et_05_8k/447/447o030a.wav
2885,1,447c020o_1.5207_421c020b_-1.5207_421a010j,447c020o_1.5207_421c020b_-1.5207,s2,tt/mix/447c020o_1.5207_421c020b_-1.5207.wav,tt/s2/447c020o_1.5207_421c020b_-1.5207.wav,wsj0/si_dt_05_8k/421/421a010j.wav
2886,0,447c020o_1.5697_441o030k_-1.5697_447o0311,447c020o_1.5697_441o030k_-1.5697,s1,tt/mix/447c020o_1.5697_441o030k_-1.5697.wav,tt/s1/447c020o_1.5697_441o030k_-1.5697.wav,wsj0/si_et_05_8k/447/447o0311.wav
